index,period_bin,radius_bin,period,radius_earth,t0,b,rp_rs,a_rs,duration,u1,u2,recovered,match,n_transits_in_data,found_period,found_t0,found_depth,found_sde,found_snr,found_detected,n_detections,runtime_s
10,0,0,0.5598529852555357,0.7405185552536339,2000.310064522167,0.8149274136368432,0.006788991515399169,2.858602634330542,0.03875606205904406,0.4,0.2,False,none,95,2.5689967475320525,2028.2399674753206,0.00019781512663741285,4.6171607871392535,5.135850411777838,False,0,5.895090963999792
12,0,0,0.5555190011918564,0.7051071624105837,2000.1871281119884,0.6265070851341655,0.006464343815683404,2.8438306870689365,0.05091225808944746,0.4,0.2,False,none,95,2.5689967475320525,2028.2399674753206,0.00019713224892614623,4.585352480130537,5.045170653377709,False,0,5.1965050660001
14,0,0,0.5832130271007456,0.7968616376170262,2000.294615700865,0.18173682534757782,0.007305538609867982,2.937577060725245,0.06399281694280079,0.4,0.2,False,none,92,2.5689967475320525,2028.2399674753206,0.0001927332388986791,4.486260157726314,4.924625660647059,False,0,5.384811347000323
13,0,0,0.5854052145108997,0.7613383685654246,2000.3337427493955,0.22620936250575316,0.00697986524155115,2.944933654392331,0.06349351843752372,0.4,0.2,False,none,91,1.1700774830997887,2027.2617170071285,9.397465916771708e-05,5.755277998402727,5.12767686879755,False,0,5.466376772999865
11,0,0,0.5934682673891298,0.9023605139550596,2000.40454004919,0.3138953205848519,0.008272740540544438,2.97191323184618,0.06237477412779969,0.4,0.2,False,none,88,0.5935409006913493,2027.1530579790274,6.669370069545266e-05,10.652193606231476,7.689315355475273,True,1,9.658264450999923
15,0,0,0.654934979470204,0.7955771721150597,2000.6182211692724,0.36310217948558454,0.00729376277341823,3.1737295458645995,0.06308385669691594,0.4,0.2,False,none,81,2.5689967475320525,2028.2400976836539,0.00019735542665844097,4.507485273489753,5.196934802088862,False,0,5.323074949000329
17,0,0,0.5098470567244179,0.7533625165823049,2000.0039415049032,0.048830709150471795,0.006906743520215034,2.685742686254025,0.06230104281891701,0.4,0.2,False,none,104,0.5102594096315163,2027.5502916792202,5.691180718714328e-05,5.367279388990863,4.816572151447209,False,0,5.143888902999606
16,0,0,0.5112400806666711,0.7730738277548601,2000.3059537520542,0.46703819751222847,0.007087454622399415,2.690632521603151,0.055888040812722604,0.4,0.2,False,none,103,0.5107186558672444,2027.3998595942974,4.042517115010469e-05,4.315032347469274,4.844023145572663,False,0,5.550617964000594
18,0,0,0.5800594433178008,0.7923612159462259,2000.0078171443047,0.7732569175648851,0.00726427924597761,2.9269780013882274,0.0425951982499801,0.4,0.2,False,none,92,2.5689967475320525,2028.2399674753206,0.0001952708272322523,4.57412769243019,5.006597228187199,False,0,5.443149721999362
19,0,0,0.6956672447613305,0.8045067282333345,2000.1018418022368,0.5301675114802525,0.007375627947887064,3.3039907863417093,0.058853168963970554,0.4,0.2,False,none,76,0.6959043353365628,2027.2395529322928,8.329016092978314e-05,8.611716138851436,6.523811884176474,False,0,5.313004789000843
20,0,0,0.7237162237282038,0.7857067208530629,2000.4094939175307,0.3688341108064123,0.007203271577221389,3.392214683315131,0.06488221387541064,0.4,0.2,False,none,73,0.7238470334048761,2027.1784339859805,5.8689581887705344e-05,6.291776098064288,5.541913962701556,False,0,5.224593210000421
21,0,0,0.5638717655596279,0.7994770585503558,2000.39634047844,0.12133697289068825,0.007329516497254598,2.872266216030068,0.06388525360870949,0.4,0.2,False,none,93,0.563700834420823,2027.4645410938663,6.920869462723189e-05,9.214436184526173,6.854789313469313,False,0,5.382303804000003
22,0,0,0.5237307877997301,0.7621912889145293,2000.0689369242225,0.19666855024245006,0.006987684720175016,2.7342813106811437,0.06177392173591747,0.4,0.2,False,none,102,0.5237467310205982,2027.297037044321,0.00010194352976755638,7.220081165014765,6.265403567597862,False,0,5.605387487999906
23,0,0,0.6440648869528709,0.7432679832478726,2000.1802561855434,0.6760526016387826,0.006814197964572741,3.1385149814084117,0.050412743532289646,0.4,0.2,False,none,82,2.5689967475320525,2028.2399674753206,0.00019202850270394478,4.350458181432859,4.931585021874466,False,0,5.90864959099963
24,0,0,0.7813055058316942,0.8314451958712191,2000.484590361172,0.07917846164071889,0.0076225968144117045,3.5698643507349175,0.07095568037104509,0.4,0.2,False,none,68,0.7814583449975417,2027.0500524799165,7.03255121604629e-05,5.806997733998231,5.4096658423596695,False,0,5.819940317000146
25,0,0,0.5505891879721074,0.7853346837458662,2000.1564363358964,0.18678623467366146,0.007199860782520496,2.8269811322154177,0.06282953028662257,0.4,0.2,False,none,96,2.5689967475320525,2028.2399674753206,0.00021130385088652393,5.409044393185731,5.342778712442833,False,0,6.02955800699965
26,0,0,0.6634036221140804,0.8164794448860151,2000.608164490771,0.017657110453068458,0.007485392478694111,3.201029547638477,0.06760217135142814,0.4,0.2,False,none,80,0.6635947896652704,2027.1514087741107,8.622654109191608e-05,6.025820800210408,5.409130681815913,False,0,5.467843501000061
27,0,0,0.5602715862933588,0.8116010922803348,2000.2148787789351,0.11543367940007383,0.007440668286148058,2.8600273714107107,0.06380997480802693,0.4,0.2,False,none,96,0.5599776629015104,2027.6570044405073,8.093963227062684e-05,6.7390905268530785,5.935599588103442,False,0,5.52410218499972
28,0,0,0.7171947338958633,0.7528788692657575,2000.4404144411665,0.7600953163210692,0.0069023094955640765,3.3718055311955077,0.04620787576096085,0.4,0.2,False,none,73,0.7173734519809939,2027.6990583627776,8.453462050261873e-05,5.861699541339922,5.325810556982059,False,0,5.562061735000498
29,0,0,0.6697054289678727,0.9221323155751623,2000.0929257299383,0.4587121457047304,0.00845400621240469,3.221269078654647,0.06086841911725361,0.4,0.2,False,none,79,0.6696339786690915,2027.5546025004328,8.87104501743341e-05,10.543300307531762,6.446310794380205,False,0,5.272136040999612
30,0,0,0.6717856901421421,0.849181006123767,2000.0850092555493,0.7200613417066699,0.0077851967445134364,3.2279363050705308,0.04832626457727563,0.4,0.2,False,none,80,1.3437265605268582,2027.6337760022038,0.00011553982589540546,5.163701163946021,4.949319488134203,False,0,5.490635078000196
32,1,0,0.9640498429102619,0.7886073146702544,2000.5709560908747,0.1173051491904579,0.007229863897798404,4.106805322408531,0.07554070476127754,0.4,0.2,False,none,55,0.9637790414413662,2027.575819670775,9.522339826817383e-05,4.86632698619674,5.2290906004857405,False,0,5.714133800000127
33,1,0,0.8121338287372963,0.712857652910343,2000.3004688412054,0.23294579653933528,0.006535399448077417,3.6631625571091955,0.07009905348862126,0.4,0.2,False,none,65,0.8131041231232478,2027.1113423130673,6.886783141069053e-05,6.318673096292179,5.394976736475673,False,0,5.537208445000033
34,1,0,1.0280632005252766,0.9225392050591984,2000.1534735268588,0.2076386886184632,0.008457736529808932,4.286646459787719,0.07610898854350605,0.4,0.2,False,none,52,1.0280241851269307,2027.9088339880104,8.198904896949966e-05,6.498973267382444,5.558636372802602,False,0,5.4737409039998965
31,0,0,0.5528797874441069,0.9298856616042018,2000.1127630680035,0.5065263534314653,0.008525088023972631,2.8348163748414326,0.05596433359256572,0.4,0.2,True,exact,96,0.5532354606932776,2027.2030688239706,0.00011690637294126116,11.109981240505823,7.290850118916376,True,1,10.780162887999722
35,1,0,0.8435015768145895,0.7158319408383833,2000.185671935076,0.13946432990014748,0.00656266738804268,3.75688922671654,0.0721571105691646,0.4,0.2,False,none,62,0.8429711030145792,2027.1711690464665,0.0001301967342799415,5.100110584719094,5.643232325236498,False,0,5.650004088999594
36,1,0,1.2277280210090156,0.9133405364818947,2000.9578586497955,0.12675461426111942,0.00837340416233315,4.82509538106203,0.08164374698222708,0.4,0.2,False,none,43,1.2284159437122117,2027.9626507616686,8.297137080637285e-05,5.462050292377159,5.336159177895369,False,0,5.742425385999923
37,1,0,0.7953092692685777,0.8568492266342563,2000.2845722383618,0.2813733626024388,0.00785549813482241,3.612394342952582,0.06887490010633569,0.4,0.2,False,none,67,0.796301472079292,2027.3349271340294,7.004078107653022e-05,6.778184130336089,6.645741908711719,False,0,5.539791803999833
38,1,0,0.8798307942045686,0.8306835389856431,2000.729568626823,0.8373529886424513,0.007615614029041728,3.864000995029907,0.04176591726234507,0.4,0.2,False,none,60,2.5689967475320525,2028.2399674753206,0.0001973809536303106,4.609108930196815,5.104647165590676,False,0,5.5489955900002315
39,1,0,1.1547677262441145,0.8179110843370597,2000.9692204072403,0.8765655181991275,0.007498517589492886,4.631989317479388,0.040219417495950226,0.4,0.2,False,none,45,2.5689967475320525,2028.2399674753206,0.00019497364219245306,4.560339772565125,5.044335261371518,False,0,5.476002349999362
41,1,0,1.2049209672373822,0.7394828244473384,2000.4698965000182,0.07497578139055953,0.006779496050894881,4.765152806099038,0.0814291603289662,0.4,0.2,False,none,44,0.5936161112882413,2027.1765270913043,4.8096108938189275e-05,4.6230167196464755,4.767149256415949,False,0,5.435994206000032
42,1,0,1.1038124542842889,0.8391222793194159,2000.8197886998898,0.47909467464225514,0.007692979459144985,4.494706286154382,0.07016215370426145,0.4,0.2,False,none,48,1.1033392261931154,2027.310024241135,0.00010285949856125853,5.756945982686205,5.627866381968765,False,0,5.592151457
43,1,0,1.164483846722881,0.7044946630549251,2000.7013011555837,0.8074345628541854,0.0064587284899103314,4.657935135414087,0.04868818414436636,0.4,0.2,False,none,45,2.5689967475320525,2028.2399674753206,0.00019687816435287608,4.658533425616895,5.11137209686338,False,0,5.539655233000303
40,1,0,1.0586308055559117,0.9176697676755117,2000.2304516818215,0.07877085236782008,0.00841309407102369,4.371201322935433,0.07821324380594555,0.4,0.2,True,exact,50,1.058437740635047,2027.7517380273446,9.43869175813461e-05,9.518574320133286,7.357908061101484,True,1,10.843454192000536
44,1,0,1.187892704178046,0.8125944184421104,2000.1585669749338,0.29968963787995484,0.0074497749896012995,4.720151455343954,0.07775306422834152,0.4,0.2,False,none,47,2.5689967475320525,2028.2399674753206,0.00019944262141002866,4.7191263291936645,5.130294433252388,False,0,5.61950859999979
45,1,0,1.1140789398468003,0.7260072729563926,2000.198328676514,0.7506349641914963,0.006655953697920321,4.522533235344798,0.053537851031250715,0.4,0.2,False,none,48,2.5689967475320525,2028.2399674753206,0.00019691478195060785,4.587069452482738,5.0851744614965115,False,0,5.449716594000165
46,1,0,0.8190584031703055,0.8596596113485679,2000.1484339075523,0.46437295984661975,0.007881263428406355,3.6839554611679595,0.06447009192073912,0.4,0.2,False,none,64,0.918217796609037,2027.5754401482711,0.00013641877248027345,4.41359017163666,5.080633475706442,False,0,5.418933028000538
47,1,0,0.807102301527241,0.7632096864545066,2000.3022234216894,0.7795135576909225,0.006997021275227093,3.648016952861395,0.04620530071655927,0.4,0.2,False,none,65,0.537304539809093,2027.4736252802638,4.0452825490366884e-05,5.18319884220676,4.202289461762298,False,0,5.388642528000673
48,1,0,1.1314498156477717,0.9455228313425841,2001.1167413406013,0.7313755367977353,0.00866844785192775,4.569422558480969,0.05568534496769305,0.4,0.2,False,none,47,1.1317283873038904,2027.1258466579893,0.00014166949537608442,4.884181795840372,5.271871508116336,False,0,5.107022199000312
49,1,0,0.9920731896935199,0.9352236494365861,2000.189528523362,0.1760635388081118,0.008574026101008323,4.186010045251264,0.07570661919649806,0.4,0.2,False,none,54,0.9914499018408881,2026.9567124538705,6.885685638036154e-05,5.676675546483973,5.47195315180032,False,0,5.480042846999822
50,1,0,1.092249288498857,0.939540931765854,2000.6255467953881,0.5777727642599401,0.008613606463843314,4.463261209406189,0.06532973773168402,0.4,0.2,False,none,48,0.5467198899891713,2027.3875569994586,5.70120504745919e-05,6.69368180875044,5.651292500092827,False,0,5.429614011000012
51,1,0,1.1813841351027141,0.7611071960541331,2000.070085072193,0.7928001232585172,0.00697774587775315,4.702894254442303,0.050517275270611756,0.4,0.2,False,none,46,1.1815491498999509,2027.241255447699,9.998744839034845e-05,5.586202544788745,5.490784092714244,False,0,5.492226934999962
52,1,0,0.8752618702300792,0.8963500725094596,2000.7325843573815,0.5036761324530139,0.00821763748378983,3.8506123283548788,0.06430999318543096,0.4,0.2,False,none,60,0.5828611550867306,2027.5840576224095,4.229242821751633e-05,5.563308641450678,5.011714257811083,False,0,5.4395863630006716
53,1,0,0.9450110647686949,0.7072633029104273,2000.6121821199517,0.5236477016918033,0.0064841110712850316,4.052556263563675,0.06484059424554106,0.4,0.2,False,none,56,2.5689967475320525,2028.2399674753206,0.00019574077796224998,4.456052289601665,5.054244045270231,False,0,5.2134229599996615
54,1,0,0.8383526656571275,0.8435604489320712,2000.8069052890628,0.6721582856969238,0.007733668103110023,3.7415850685639573,0.05482004094559353,0.4,0.2,False,none,63,0.8384438615065275,2027.6309848182088,7.728511418880757e-05,5.077159000403913,5.140009386631991,False,0,5.501751140999659
55,1,0,1.0763237155659648,0.8342446559798133,2000.423580087823,0.5850193578909142,0.007648261952428989,4.4197706178589735,0.06454246890276522,0.4,0.2,False,none,49,1.076657607607449,2027.3285495651862,9.935597928112383e-05,7.0472902761079474,6.331142681066789,False,0,5.393129448999389
56,1,0,1.0177716384988158,0.8012907587044408,2000.654844082849,0.4979782939725221,0.007346144297962906,4.257990489590745,0.06757261948056154,0.4,0.2,False,none,52,2.5689967475320525,2028.2399674753206,0.00019598864393077786,4.651029138760906,5.037260210226989,False,0,5.457823405999989
57,1,0,1.0722824422692168,0.9054571922535277,2000.242903746127,0.15098681209117595,0.008301130541774076,4.408700406148512,0.07790160634757207,0.4,0.2,False,none,50,0.5363794452001488,2027.5815886843743,5.6464430569391766e-05,4.678746811188899,4.392883370466469,False,0,5.424025579999579
58,1,0,0.9201909642907394,0.9302697268681117,2000.1166940666756,0.5825024911225679,0.008528609091472622,3.981283466529962,0.061684529233091256,0.4,0.2,False,none,58,0.9203843599093193,2027.7205802764463,9.45456264100919e-05,8.214549965717326,5.721106404223879,False,0,5.438555158999407
59,1,0,0.9144024527621833,0.8666657713349953,2000.6855744395061,0.18063936983396342,0.007945495121678503,3.96456959180084,0.07366085655208188,0.4,0.2,False,none,58,0.9143400949211852,2027.1916440027144,9.469122420835419e-05,5.0161408920254935,5.831916434804783,False,0,5.359387368000171
60,1,0,1.2218494800921487,0.9289851750373013,2000.417214428485,0.4397470303665513,0.008516832463569659,4.809680889675318,0.07414819568792426,0.4,0.2,False,none,43,1.2209365249733273,2027.301033236913,0.00011750683088285196,7.263452433997209,5.911698123611077,False,0,5.535128522999912
61,1,0,0.8605508456993607,0.7316888475615223,2000.7103309763652,0.055002942173942186,0.006708041740164073,3.8073442634923778,0.07319558237830137,0.4,0.2,False,none,61,0.8585473654723083,2027.3977808296418,8.284923327284144e-05,7.5679089445412755,6.3155749334415,False,0,5.244969092000247
63,1,0,0.8442604641236228,0.7582789223280203,2000.1037869781749,0.7498579878643793,0.006951816579704393,3.759142238285819,0.04930629689606219,0.4,0.2,False,none,62,2.5689967475320525,2028.2399674753206,0.00019685251319745412,4.566058410094249,5.04754305255365,False,0,5.192546871000559
62,1,0,0.9272385311741834,0.754775304848451,2000.1283321799772,0.790707797156377,0.006919695805453365,4.0015855330687975,0.04710783290051125,0.4,0.2,False,none,57,2.5689967475320525,2028.2399674753206,0.00019762153333935384,4.717538057823861,5.0536264903449135,False,0,5.330518327000391
64,2,0,1.3796981975061817,0.928158398488332,2000.9564716709265,0.7876343053940781,0.008509252668389292,5.215474848127125,0.05378735036746155,0.4,0.2,False,none,38,2.7613319229534787,2028.5426812087014,0.00018069849781077174,4.875355998538772,5.42613604730013,False,0,5.461016811999798
65,2,0,1.3419785803953717,0.8696647957850713,2000.926627249997,0.8945558954942762,0.007972989843318618,5.119979004607127,0.03941676374700642,0.4,0.2,False,none,40,0.537304539809093,2027.4736252802638,3.866454478329562e-05,4.662794262398217,4.02518974461474,False,0,5.3237222039997505
67,2,0,1.7414471677598542,0.8454624177244247,2000.8173403310507,0.5481041921951761,0.0077511051408482865,6.091318752336369,0.07752250663021969,0.4,0.2,False,none,31,2.5689967475320525,2028.2399674753206,0.00019805409815187858,4.693980848692258,5.117802487211827,False,0,5.541896126999745
66,2,0,1.6130913559766087,0.8731243811737756,2000.6763908986663,0.8085928572694016,0.00800470693627204,5.78820316930471,0.0540195772684978,0.4,0.2,False,none,32,2.5689967475320525,2028.2399674753206,0.00019651741527504374,4.576101596583273,5.035346756577489,False,0,6.13513136399979
68,2,0,1.4978664014275025,0.7016577717902848,2000.7792936172575,0.7330921983085296,0.006432720187229574,5.509174266601926,0.060373270770581786,0.4,0.2,False,none,36,1.001715895819953,2027.2738682496388,8.151677750334319e-05,4.719351427054193,4.736501394183525,False,0,5.862476536000031
69,2,0,1.681549056532728,0.7607772225485198,2000.0583179672496,0.47644283799127174,0.006974720717459701,5.950829197455571,0.08035233426691836,0.4,0.2,False,none,32,2.5689967475320525,2028.2399674753206,0.0001983960166644927,4.6868861287226915,5.069875595473254,False,0,5.804933542000072
70,2,0,1.5722663230688494,0.8208822358536751,2000.4278401511829,0.26384437573339936,0.007525756775188049,5.6901257665736695,0.08603845371366764,0.4,0.2,False,none,34,2.5689967475320525,2028.2399674753206,0.00019704806902087757,4.706300037280288,5.05602957507197,False,0,5.509744570999828
71,2,0,1.6740232680633764,0.721594636892324,2000.3124707027193,0.11292833691968966,0.006615499142680654,5.933060599342597,0.0902827322136966,0.4,0.2,False,none,32,2.5689967475320525,2028.2399674753206,0.00019678326986738437,4.500318839931856,5.031164207489567,False,0,5.391802768999696
72,2,0,1.473125639154881,0.9403006406699845,2000.6443402107345,0.7665651834442039,0.00862057139033668,5.448341438383886,0.05712435665212999,0.4,0.2,False,none,36,2.5689967475320525,2028.2399674753206,0.00019941504526510556,4.786763909830142,5.111437391423122,False,0,5.4636148150002555
73,2,0,1.7283187569882619,0.7928400767969324,2001.2084618695526,0.6984684890757975,0.007268669388843631,6.060666027380017,0.06648282032726684,0.4,0.2,False,none,30,2.5689967475320525,2028.2399674753206,0.00019612845060346107,4.622124229388946,5.109913181310385,False,0,5.42973346799954
74,2,0,1.2639674182972376,0.8395428907977205,2001.1671907232476,0.23358378731926335,0.007696835578262097,4.919583959687831,0.08079939767773109,0.4,0.2,False,none,42,1.26381284012113,2027.7094706842104,0.00011493509136761837,4.480587642749859,5.1057370926445165,False,0,5.225414986999567
75,2,0,1.6753586407437087,0.9212767341322261,2000.6942911091337,0.7324724009319312,0.0084461623371694,5.936215391837063,0.06289414008552414,0.4,0.2,False,none,31,2.5689967475320525,2028.2399674753206,0.00019428676335964123,4.463789739645679,5.021558848074946,False,0,5.32252927799982
76,2,0,1.899897725466259,0.9443567076997837,2000.8150483069103,0.2070185902163676,0.008657756960442707,6.45542152388267,0.09289381627977959,0.4,0.2,False,none,27,1.9015604547059173,2027.4001015742163,0.00010311713029742542,5.463045017049221,5.796749900965876,False,0,5.657494864
77,2,0,1.306242403959224,0.8149107073338212,2000.6327798242187,0.40710656848559995,0.007471010467796242,5.028675860834057,0.07688592662333091,0.4,0.2,False,none,40,2.5689967475320525,2028.2399674753206,0.00019567836564837737,4.426605389564494,5.062259684934718,False,0,5.463896883999951
78,2,0,1.3385905044450341,0.8177314846213476,2000.5715416350688,0.33780946013913765,0.007496871039332209,5.1113578112799445,0.07976240833625119,0.4,0.2,False,none,39,2.5689967475320525,2028.2399674753206,0.00019805723066501635,4.630315669525361,5.12013767970515,False,0,5.864771765999649
79,2,0,1.7909492843998844,0.8159830251935392,2000.7200491021197,0.01966106818157919,0.007480841358325301,6.206212608069904,0.09293695956766287,0.4,0.2,False,none,30,2.5689967475320525,2028.2399674753206,0.00019608914438018488,4.42655405333991,5.007965316572074,False,0,5.622100546999718
80,2,0,1.8988832892956002,0.7659343429881933,2000.0167171815494,0.13962216950350845,0.0070220006224133895,6.45312343667336,0.09380998298526262,0.4,0.2,False,none,28,2.5689967475320525,2028.2399674753206,0.00019585503017227612,4.5161803637419995,4.986561206413668,False,0,5.736284414999318
81,2,0,1.634968045882922,0.7476789200315525,2001.2758780811153,0.2973410169327625,0.006854636940999346,5.84041852964639,0.08622224837908231,0.4,0.2,False,none,33,0.8173495383644159,2027.416024349359,4.653380553187869e-05,4.362680364564272,4.427542468746183,False,0,5.5062165009994715
82,2,0,1.8948540491450907,0.7516614524955839,2000.5483704524981,0.17288372130534904,0.00689114835440863,6.443991617568781,0.09324880506409292,0.4,0.2,False,none,28,1.1365856331727147,2027.8264926961454,5.731633939376479e-05,4.6313690286011635,4.151853022536108,False,0,5.529678347999834
83,2,0,1.9556706949862679,0.7022148862637112,2001.8487071678057,0.6668512988622773,0.006437827750580102,6.581147271210034,0.07183071214941274,0.4,0.2,False,none,26,2.5689967475320525,2028.2399674753206,0.00019888554615810072,4.808962867044028,5.124943301800806,False,0,5.456140821999725
84,2,0,1.475046749974784,0.740256725027753,2000.2328150713593,0.7642912737658808,0.006786591085093447,5.4530772163987695,0.057130113475163,0.4,0.2,False,none,36,2.5689967475320525,2028.2399674753206,0.00019712350170653092,4.711976957570929,5.051964891635972,False,0,5.472701349999625
85,2,0,1.7562784059004632,0.9386524859277321,2000.1607977496835,0.3270647541834164,0.008605461291498733,6.125854797702726,0.08755258966802607,0.4,0.2,False,none,32,1.7558014288237334,2028.2653489028464,0.00013001259910960794,5.30629092504708,5.772404838377888,False,0,5.3306416250006805
86,2,0,1.5999532406377686,0.8770357881264597,2000.583199682791,0.44387395164963805,0.008040566278926797,5.7567316371080315,0.08064304248073656,0.4,0.2,False,none,33,0.8004997271388776,2027.789842285222,7.645718611970498e-05,4.514617997466738,4.584161884042587,False,0,5.698467502000312
87,2,0,1.5284109470898046,0.8678097980582669,2000.787715018719,0.21929410724675377,0.007955983431070048,5.583817521328563,0.08623483221368575,0.4,0.2,False,none,36,1.1481943949404068,2027.5832279785698,0.00013459486526090636,4.520360451143358,4.245165209452856,False,0,6.01849032500013
88,2,0,1.3338279659695693,0.8753080371031506,2000.2300474907952,0.6234604351315836,0.008024726450262478,5.09922689399682,0.06672390422262295,0.4,0.2,False,none,40,1.0014874577849606,2027.268676985194,8.847373173304085e-05,5.039831880322278,4.915754348992873,False,0,5.990499346000433
89,2,0,1.4027243668641534,0.7693540592448582,2000.4373546459603,0.2899466133683893,0.00705335219961137,5.273342971561596,0.0822459505734738,0.4,0.2,False,none,38,1.4018315107001975,2027.0709315158037,0.0001247749441116719,7.035453668670178,5.859572581168496,False,0,5.916730713000106
90,2,0,1.7982743063866073,0.707401875300943,2001.1775983008838,0.17911979122207825,0.006485381487504592,6.223123457613786,0.09152686668629573,0.4,0.2,False,none,28,2.5689967475320525,2028.2399674753206,0.00019419358263195186,4.471419114733473,5.022457657505077,False,0,5.8732309500001065
91,2,0,1.3620384646810046,0.9073581841933765,2001.0894651568337,0.7121612888954056,0.008318558623837537,5.170874996499981,0.060622813393775524,0.4,0.2,False,none,39,0.5936161112882413,2027.1765270913043,4.812451314650801e-05,4.515482381865285,4.738012270088986,False,0,5.655736323999918
92,2,0,1.6867079057857937,0.7094322044263462,2000.214462115869,0.8669501509913276,0.006503995318458644,5.9629940739623555,0.04659105003969179,0.4,0.2,False,none,31,2.5689967475320525,2028.2399674753206,0.00019724862015457756,4.690178797066024,5.109975846104773,False,0,5.3930704169997625
93,2,0,1.2775890097619569,0.8197122735877089,2000.4281892000824,0.82485718900043,0.007515030691633989,4.954865866865984,0.048267907934461236,0.4,0.2,False,none,42,0.5936161112882413,2027.1765270913043,4.811800432558133e-05,4.498804754061967,4.773159812941176,False,0,5.218472610999925
94,2,0,1.7996102815620276,0.8095368545856212,2001.150007900504,0.07713521202201667,0.007421743585212808,6.226205267520975,0.09282724524346998,0.4,0.2,False,none,28,0.5936161112882413,2027.1765270913043,4.782667268188323e-05,4.4650752293836655,4.808296653870339,False,0,5.482215134000398
95,2,0,1.9620867830393323,0.8641911509834388,2001.1644944244385,0.6018540419025521,0.007922808078320355,6.595533526052131,0.07707609808305357,0.4,0.2,False,none,28,0.9812269517963447,2027.6591202752977,6.746148074165959e-05,5.1946440453145115,5.229593964544594,False,0,5.292606622000676
96,3,0,2.087572505498777,0.7930231549551435,2001.2207137041194,0.19047406064391711,0.007270347828977147,6.87383077692877,0.09598646256548156,0.4,0.2,False,none,24,2.5689967475320525,2028.2399674753206,0.00019775965520762995,4.441155561627142,5.057335650121458,False,0,5.273630276999938
97,3,0,2.53287063733406,0.7109495051446645,2001.8864146329631,0.40734988755388785,0.006517905762200926,7.819514638376885,0.09524953710428524,0.4,0.2,False,none,21,2.5689967475320525,2028.2399674753206,0.0001963429082831869,4.55858086352351,5.050881524097035,False,0,5.540762214999631
98,3,0,2.3421927800362066,0.8474709727294046,2000.1712539448445,0.31127194307699313,0.007769519349095035,7.421976062667046,0.0966365250406964,0.4,0.2,False,none,24,2.342478008563857,2028.2861032902663,0.00011215488527627215,4.726989758062315,5.974666306160035,False,0,5.428331297000113
