index,period_bin,radius_bin,period,radius_earth,t0,b,rp_rs,a_rs,duration,u1,u2,recovered,match,n_transits_in_data,found_period,found_t0,found_depth,found_sde,found_snr,found_detected,found_brightening_ratio,n_detections,n_skipped_variability,skipped_variability_at_period,runtime_s
10,0,0,0.5598529852555357,0.7405185552536339,2000.310064522167,0.8149274136368432,0.006788991515399169,2.858602634330542,0.03875606205904406,0.4,0.2,False,none,95,0.5936161112882413,2027.1765270913043,4.7550461706347136e-05,4.703637954297877,4.712301561495459,False,0.6326376931531128,0,0,False,5.418681914001354
12,0,0,0.5555190011918564,0.7051071624105837,2000.1871281119884,0.6265070851341655,0.006464343815683404,2.8438306870689365,0.05091225808944746,0.4,0.2,False,none,95,2.5689967475320525,2028.2399674753206,0.00019713224892614623,4.399629502232953,5.045170653377709,False,0.5621777715200439,0,1,False,5.201842064001539
14,0,0,0.5832130271007456,0.7968616376170262,2000.294615700865,0.18173682534757782,0.007305538609867982,2.937577060725245,0.06399281694280079,0.4,0.2,False,none,92,2.5689967475320525,2028.2399674753206,0.0001927332388986791,4.168841426087272,4.924625660647059,False,0.5675888664247126,0,1,False,5.1968593399979
13,0,0,0.5854052145108997,0.7613383685654246,2000.3337427493955,0.22620936250575316,0.00697986524155115,2.944933654392331,0.06349351843752372,0.4,0.2,False,none,91,1.1700774830997887,2027.2617170071285,9.397465916771708e-05,5.464667474661481,5.12767686879755,False,0.5313030884515805,0,0,False,5.513096921000397
11,0,0,0.5934682673891298,0.9023605139550596,2000.40454004919,0.3138953205848519,0.008272740540544438,2.97191323184618,0.06237477412779969,0.4,0.2,False,none,88,0.5935409006913493,2027.1530579790274,6.669370069545266e-05,11.317953487688289,7.689315355475273,True,0.3960883267942469,1,0,False,9.795470107001165
15,0,0,0.654934979470204,0.7955771721150597,2000.6182211692724,0.36310217948558454,0.00729376277341823,3.1737295458645995,0.06308385669691594,0.4,0.2,False,none,81,0.5936161112882413,2027.1765270913043,4.75382850084749e-05,4.811323238062584,4.595975988304927,False,0.6279306886906182,0,0,False,5.551689337000425
16,0,0,0.5112400806666711,0.7730738277548601,2000.3059537520542,0.46703819751222847,0.007087454622399415,2.690632521603151,0.055888040812722604,0.4,0.2,False,none,103,0.5936161112882413,2027.1765270913043,4.7763211932450034e-05,4.765374113897675,4.651116636868951,False,0.6356175243010939,0,1,True,5.306516319997172
17,0,0,0.5098470567244179,0.7533625165823049,2000.0039415049032,0.048830709150471795,0.006906743520215034,2.685742686254025,0.06230104281891701,0.4,0.2,False,none,104,0.5102594096315163,2027.5502916792202,5.691180718714328e-05,5.468298189189438,4.816572151447209,False,0.45029807991863496,0,0,False,5.331277107998176
18,0,0,0.5800594433178008,0.7923612159462259,2000.0078171443047,0.7732569175648851,0.00726427924597761,2.9269780013882274,0.0425951982499801,0.4,0.2,False,none,92,1.7147532558989758,2028.2524583443835,0.00017278636925133206,4.270424323737204,5.327123587011816,False,0.6109000367183289,0,1,False,5.093750588999683
19,0,0,0.6956672447613305,0.8045067282333345,2000.1018418022368,0.5301675114802525,0.007375627947887064,3.3039907863417093,0.058853168963970554,0.4,0.2,False,none,76,0.6959043353365628,2027.2395529322928,8.329016092978314e-05,8.629487671093303,6.523811884176474,False,0.31409904721220566,0,0,False,5.289937027999258
20,0,0,0.7237162237282038,0.7857067208530629,2000.4094939175307,0.3688341108064123,0.007203271577221389,3.392214683315131,0.06488221387541064,0.4,0.2,False,none,73,0.7238470334048761,2027.1784339859805,5.8689581887705344e-05,6.030311317656985,5.541913962701556,False,0.30469517388690476,0,0,False,5.39269861700086
21,0,0,0.5638717655596279,0.7994770585503558,2000.39634047844,0.12133697289068825,0.007329516497254598,2.872266216030068,0.06388525360870949,0.4,0.2,False,none,93,0.563700834420823,2027.4645410938663,6.920869462723189e-05,8.038745767902594,6.854789313469313,False,0.269082063432582,0,0,False,5.492451228998107
22,0,0,0.5237307877997301,0.7621912889145293,2000.0689369242225,0.19666855024245006,0.006987684720175016,2.7342813106811437,0.06177392173591747,0.4,0.2,False,none,102,0.5237467310205982,2027.297037044321,0.00010194352976755638,7.803630363995124,6.265403567597862,False,0.30553518235938054,0,0,False,5.310334343001159
23,0,0,0.6440648869528709,0.7432679832478726,2000.1802561855434,0.6760526016387826,0.006814197964572741,3.1385149814084117,0.050412743532289646,0.4,0.2,False,none,82,0.9639622352864564,2027.2250571713541,5.227677646035822e-05,5.055658405697653,4.535109037773921,False,0.44570750034408835,0,0,False,5.30449058099839
24,0,0,0.7813055058316942,0.8314451958712191,2000.484590361172,0.07917846164071889,0.0076225968144117045,3.5698643507349175,0.07095568037104509,0.4,0.2,False,none,68,0.7814583449975417,2027.0500524799165,7.03255121604629e-05,6.4560637984620755,5.4096658423596695,False,0.49661067671782305,0,0,False,5.171037726999202
25,0,0,0.5505891879721074,0.7853346837458662,2000.1564363358964,0.18678623467366146,0.007199860782520496,2.8269811322154177,0.06282953028662257,0.4,0.2,False,none,96,0.5506478735820982,2027.131745805523,5.267809574338589e-05,5.629204093897341,4.666541920659568,False,0.2550350619401478,0,0,False,5.260699227001169
26,0,0,0.6634036221140804,0.8164794448860151,2000.608164490771,0.017657110453068458,0.007485392478694111,3.201029547638477,0.06760217135142814,0.4,0.2,False,none,80,0.6635947896652704,2027.1514087741107,8.622654109191608e-05,6.131561654505498,5.409130681815913,False,0.457343579477719,0,0,False,5.304356274999009
27,0,0,0.5602715862933588,0.8116010922803348,2000.2148787789351,0.11543367940007383,0.007440668286148058,2.8600273714107107,0.06380997480802693,0.4,0.2,False,none,96,0.5599776629015104,2027.6570044405073,8.093963227062684e-05,6.9554647048250855,5.935599588103442,False,0.3526904754932244,0,0,False,5.286481587001617
28,0,0,0.7171947338958633,0.7528788692657575,2000.4404144411665,0.7600953163210692,0.0069023094955640765,3.3718055311955077,0.04620787576096085,0.4,0.2,False,none,73,0.7173734519809939,2027.6990583627776,8.453462050261873e-05,6.126944005643636,5.325810556982059,False,0.5834332124622339,0,0,False,5.297524063997116
29,0,0,0.6697054289678727,0.9221323155751623,2000.0929257299383,0.4587121457047304,0.00845400621240469,3.221269078654647,0.06086841911725361,0.4,0.2,False,none,79,0.6696339786690915,2027.5546025004328,8.87104501743341e-05,9.915657323839202,6.446310794380205,False,0.24151561453607479,0,0,False,5.577988772998651
30,0,0,0.6717856901421421,0.849181006123767,2000.0850092555493,0.7200613417066699,0.0077851967445134364,3.2279363050705308,0.04832626457727563,0.4,0.2,False,none,80,0.5936161112882413,2027.1765270913043,4.770630326311753e-05,4.803707555866954,4.804152445906822,False,0.6075031590091835,0,0,False,5.262446315999114
32,1,0,0.9640498429102619,0.7886073146702544,2000.5709560908747,0.1173051491904579,0.007229863897798404,4.106805322408531,0.07554070476127754,0.4,0.2,False,none,55,0.9637790414413662,2027.575819670775,9.522339826817383e-05,5.127921040151033,5.2290906004857405,False,0.5472469238043092,0,0,False,5.452214249999088
33,1,0,0.8121338287372963,0.712857652910343,2000.3004688412054,0.23294579653933528,0.006535399448077417,3.6631625571091955,0.07009905348862126,0.4,0.2,False,none,65,0.8131041231232478,2027.1113423130673,6.886783141069053e-05,6.38906022869683,5.394976736475673,False,0.4460660519137325,0,0,False,5.322979679000127
34,1,0,1.0280632005252766,0.9225392050591984,2000.1534735268588,0.2076386886184632,0.008457736529808932,4.286646459787719,0.07610898854350605,0.4,0.2,False,none,52,1.0280241851269307,2027.9088339880104,8.198904896949966e-05,6.162599410733661,5.558636372802602,False,0.491818193098804,0,0,False,5.142674377999356
31,0,0,0.5528797874441069,0.9298856616042018,2000.1127630680035,0.5065263534314653,0.008525088023972631,2.8348163748414326,0.05596433359256572,0.4,0.2,True,exact,96,0.5532354606932776,2027.2030688239706,0.00011690637294126116,10.29947512740721,7.290850118916376,True,0.31990356335898396,1,0,False,10.462069320998125
35,1,0,0.8435015768145895,0.7158319408383833,2000.185671935076,0.13946432990014748,0.00656266738804268,3.75688922671654,0.0721571105691646,0.4,0.2,False,none,62,0.8429711030145792,2027.1711690464665,0.0001301967342799415,5.392208816060852,5.643232325236498,False,0.44981079426114,0,0,False,4.939610746998369
36,1,0,1.2277280210090156,0.9133405364818947,2000.9578586497955,0.12675461426111942,0.00837340416233315,4.82509538106203,0.08164374698222708,0.4,0.2,False,none,43,0.5936161112882413,2027.1765270913043,4.7801716788198334e-05,4.572035213884694,4.51499921216675,False,0.6294076185507322,0,1,True,4.94733441399876
38,1,0,0.8798307942045686,0.8306835389856431,2000.729568626823,0.8373529886424513,0.007615614029041728,3.864000995029907,0.04176591726234507,0.4,0.2,False,none,60,2.5689967475320525,2028.2399674753206,0.0001973809536303106,4.377753906632668,5.104647165590676,False,0.5698658317608214,0,1,False,4.917981161997886
39,1,0,1.1547677262441145,0.8179110843370597,2000.9692204072403,0.8765655181991275,0.007498517589492886,4.631989317479388,0.040219417495950226,0.4,0.2,False,none,45,0.5936161112882413,2027.1765270913043,4.719881191861397e-05,4.465548884442439,4.671740052123718,False,0.6189584364914028,0,0,False,5.203935720001027
37,1,0,0.7953092692685777,0.8568492266342563,2000.2845722383618,0.2813733626024388,0.00785549813482241,3.612394342952582,0.06887490010633569,0.4,0.2,True,exact,67,0.7957164842781209,2027.3259099446227,7.685588994443826e-05,8.437885572155114,7.007258740163484,True,0.26624722126756506,1,0,False,9.411072520000744
41,1,0,1.2049209672373822,0.7394828244473384,2000.4698965000182,0.07497578139055953,0.006779496050894881,4.765152806099038,0.0814291603289662,0.4,0.2,False,none,44,2.5689967475320525,2028.2399674753206,0.0001970992068685007,4.357619671458994,5.060527109624212,False,0.5657175636274652,0,2,False,4.793627514001855
40,1,0,1.0586308055559117,0.9176697676755117,2000.2304516818215,0.07877085236782008,0.00841309407102369,4.371201322935433,0.07821324380594555,0.4,0.2,True,exact,50,1.058437740635047,2027.7517380273446,9.43869175813461e-05,9.35668605757388,7.357908061101484,True,0.1958960364956461,1,0,False,9.856542142999388
42,1,0,1.1038124542842889,0.8391222793194159,2000.8197886998898,0.47909467464225514,0.007692979459144985,4.494706286154382,0.07016215370426145,0.4,0.2,False,none,48,1.1033392261931154,2027.310024241135,0.00010285949856125853,5.611553704994415,5.627866381968765,False,0.3906097023565898,0,0,False,5.3241275119980855
43,1,0,1.164483846722881,0.7044946630549251,2000.7013011555837,0.8074345628541854,0.0064587284899103314,4.657935135414087,0.04868818414436636,0.4,0.2,False,none,45,0.5936161112882413,2027.1765270913043,4.7710105164688876e-05,4.8252639425645265,4.793665159737713,False,0.6415415804806759,0,0,False,5.1390134599969315
44,1,0,1.187892704178046,0.8125944184421104,2000.1585669749338,0.29968963787995484,0.0074497749896012995,4.720151455343954,0.07775306422834152,0.4,0.2,False,none,47,1.980522073066898,2027.8835590229367,0.00012289153767430783,4.692301243585267,5.178788485988165,False,0.4399446692577727,0,0,False,5.225136468001438
45,1,0,1.1140789398468003,0.7260072729563926,2000.198328676514,0.7506349641914963,0.006655953697920321,4.522533235344798,0.053537851031250715,0.4,0.2,False,none,48,0.5936161112882413,2027.1765270913043,4.7335416893057314e-05,4.759630564482664,4.865847236261389,False,0.6314956938565102,0,0,False,5.318783082999289
46,1,0,0.8190584031703055,0.8596596113485679,2000.1484339075523,0.46437295984661975,0.007881263428406355,3.6839554611679595,0.06447009192073912,0.4,0.2,False,none,64,0.5936161112882413,2027.1765270913043,4.765035926190819e-05,4.775841205425006,4.583503455822769,False,0.648421843756326,0,0,False,5.199805143998674
47,1,0,0.807102301527241,0.7632096864545066,2000.3022234216894,0.7795135576909225,0.006997021275227093,3.648016952861395,0.04620530071655927,0.4,0.2,False,none,65,0.537304539809093,2027.4736252802638,4.0452825490366884e-05,5.215966244583567,4.202289461762298,False,0.4023842281142694,0,0,False,5.288814686999103
48,1,0,1.1314498156477717,0.9455228313425841,2001.1167413406013,0.7313755367977353,0.00866844785192775,4.569422558480969,0.05568534496769305,0.4,0.2,False,none,47,0.5936161112882413,2027.1765270913043,4.807254250183135e-05,4.637305314552167,4.720380698057998,False,0.61954617174858,0,0,False,5.2906172729999525
49,1,0,0.9920731896935199,0.9352236494365861,2000.189528523362,0.1760635388081118,0.008574026101008323,4.186010045251264,0.07570661919649806,0.4,0.2,False,none,54,0.9914499018408881,2026.9567124538705,6.885685638036154e-05,6.336175338546893,5.47195315180032,False,0.32439326470913027,0,0,False,5.132306585001061
50,1,0,1.092249288498857,0.939540931765854,2000.6255467953881,0.5777727642599401,0.008613606463843314,4.463261209406189,0.06532973773168402,0.4,0.2,False,none,48,0.5467198899891713,2027.3875569994586,5.70120504745919e-05,6.6439278542621985,5.651292500092827,False,0.3973771089220694,0,0,False,5.152355453999917
51,1,0,1.1813841351027141,0.7611071960541331,2000.070085072193,0.7928001232585172,0.00697774587775315,4.702894254442303,0.050517275270611756,0.4,0.2,False,none,46,0.5903083639229152,2027.2357602612876,0.00012069874995657148,7.017339829511999,5.750822954626664,False,0.49816335450379523,0,0,False,5.232210262998706
52,1,0,0.8752618702300792,0.8963500725094596,2000.7325843573815,0.5036761324530139,0.00821763748378983,3.8506123283548788,0.06430999318543096,0.4,0.2,False,none,60,0.5828463847473233,2027.5841446664576,4.252963485451566e-05,5.409142890863208,4.915724710241868,False,0.6133974466942049,0,0,False,5.277791714997875
53,1,0,0.9450110647686949,0.7072633029104273,2000.6121821199517,0.5236477016918033,0.0064841110712850316,4.052556263563675,0.06484059424554106,0.4,0.2,False,none,56,0.5936161112882413,2027.1765270913043,4.818108852144842e-05,4.7861216839589265,4.7580646941550215,False,0.6452030484803387,0,0,False,5.191940086999239
54,1,0,0.8383526656571275,0.8435604489320712,2000.8069052890628,0.6721582856969238,0.007733668103110023,3.7415850685639573,0.05482004094559353,0.4,0.2,False,none,63,0.8384438615065275,2027.6309848182088,7.728511418880757e-05,5.68704426358635,5.140009386631991,False,0.4339131859797981,0,0,False,5.077109214998927
55,1,0,1.0763237155659648,0.8342446559798133,2000.423580087823,0.5850193578909142,0.007648261952428989,4.4197706178589735,0.06454246890276522,0.4,0.2,False,none,49,1.076657607607449,2027.3285495651862,9.935597928112383e-05,7.34831542482909,6.331142681066789,False,0.3835417392144978,0,0,False,5.06550879200222
56,1,0,1.0177716384988158,0.8012907587044408,2000.654844082849,0.4979782939725221,0.007346144297962906,4.257990489590745,0.06757261948056154,0.4,0.2,False,none,52,2.5689967475320525,2028.2399674753206,0.00019598864393077786,4.333880002561055,5.037260210226989,False,0.5722831068891838,0,1,False,4.988747911997052
57,1,0,1.0722824422692168,0.9054571922535277,2000.242903746127,0.15098681209117595,0.008301130541774076,4.408700406148512,0.07790160634757207,0.4,0.2,False,none,50,0.5936161112882413,2027.1765270913043,4.765989602550924e-05,4.931940368762204,4.534203349073729,False,0.6053570341706301,0,0,False,5.203332932000194
58,1,0,0.9201909642907394,0.9302697268681117,2000.1166940666756,0.5825024911225679,0.008528609091472622,3.981283466529962,0.061684529233091256,0.4,0.2,False,none,58,0.9203843599093193,2027.7205802764463,9.45456264100919e-05,7.64291891486027,5.721106404223879,False,0.3999784765671763,0,0,False,5.364393176998419
59,1,0,0.9144024527621833,0.8666657713349953,2000.6855744395061,0.18063936983396342,0.007945495121678503,3.96456959180084,0.07366085655208188,0.4,0.2,False,none,58,0.9143400949211852,2027.1916440027144,9.469122420835419e-05,7.228919219293367,5.831916434804783,False,0.36370568875812737,0,0,False,5.110808417000953
60,1,0,1.2218494800921487,0.9289851750373013,2000.417214428485,0.4397470303665513,0.008516832463569659,4.809680889675318,0.07414819568792426,0.4,0.2,False,none,43,1.2211221806440764,2027.2992582866698,0.0001119109669693863,7.475387703358229,6.415673712923009,False,0.3542229767034184,0,0,False,5.16767479400005
61,1,0,0.8605508456993607,0.7316888475615223,2000.7103309763652,0.055002942173942186,0.006708041740164073,3.8073442634923778,0.07319558237830137,0.4,0.2,False,none,61,0.8585473654723083,2027.3977808296418,8.284923327284144e-05,7.452787963286616,6.3155749334415,False,0.24532571714093715,0,0,False,5.176075901999866
62,1,0,0.9272385311741834,0.754775304848451,2000.1283321799772,0.790707797156377,0.006919695805453365,4.0015855330687975,0.04710783290051125,0.4,0.2,False,none,57,0.5936161112882413,2027.1765270913043,4.808302959968813e-05,4.966235952909637,4.790364804356439,False,0.6202093142702424,0,0,False,5.3681066280005325
63,1,0,0.8442604641236228,0.7582789223280203,2000.1037869781749,0.7498579878643793,0.006951816579704393,3.759142238285819,0.04930629689606219,0.4,0.2,False,none,62,0.5936161112882413,2027.1765270913043,4.778825479323512e-05,4.849524602539535,4.726951872894604,False,0.6329602241066178,0,0,False,5.2184612460005155
64,2,0,1.3796981975061817,0.928158398488332,2000.9564716709265,0.7876343053940781,0.008509252668389292,5.215474848127125,0.05378735036746155,0.4,0.2,False,none,38,0.5936161112882413,2027.1765270913043,4.765427161623759e-05,4.869655486802647,4.625056601081613,False,0.6222033086568564,0,0,False,5.214998016999743
65,2,0,1.3419785803953717,0.8696647957850713,2000.926627249997,0.8945558954942762,0.007972989843318618,5.119979004607127,0.03941676374700642,0.4,0.2,False,none,40,0.5936161112882413,2027.1765270913043,4.785430550358072e-05,4.881571153995506,4.705159729565398,False,0.6298204137719163,0,0,False,5.500353407001967
66,2,0,1.6130913559766087,0.8731243811737756,2000.6763908986663,0.8085928572694016,0.00800470693627204,5.78820316930471,0.0540195772684978,0.4,0.2,False,none,32,0.5936161112882413,2027.1765270913043,4.7927382782919636e-05,4.876076818603453,4.713627431348111,False,0.6243560643539974,0,0,False,5.328033860001597
67,2,0,1.7414471677598542,0.8454624177244247,2000.8173403310507,0.5481041921951761,0.0077511051408482865,6.091318752336369,0.07752250663021969,0.4,0.2,False,none,31,0.5936161112882413,2027.1765270913043,4.731978237393353e-05,4.4767627096618305,4.770160012063643,False,0.6176623262896013,0,1,False,5.4788959809993685
68,2,0,1.4978664014275025,0.7016577717902848,2000.7792936172575,0.7330921983085296,0.006432720187229574,5.509174266601926,0.060373270770581786,0.4,0.2,False,none,36,0.5936161112882413,2027.1765270913043,4.7447306905756825e-05,4.695482225801825,4.742169276931437,False,0.6373676557079485,0,0,False,5.178077651999047
69,2,0,1.681549056532728,0.7607772225485198,2000.0583179672496,0.47644283799127174,0.006974720717459701,5.950829197455571,0.08035233426691836,0.4,0.2,False,none,32,2.5689967475320525,2028.2399674753206,0.0001983960166644927,4.452248083779617,5.069875595473254,False,0.5586501458001987,0,1,False,5.271127124000486
70,2,0,1.5722663230688494,0.8208822358536751,2000.4278401511829,0.26384437573339936,0.007525756775188049,5.6901257665736695,0.08603845371366764,0.4,0.2,False,none,34,0.5936161112882413,2027.1765270913043,4.8144825792073576e-05,4.996303509472672,4.797544994343637,False,0.6380256414505112,0,0,False,5.071859618998133
71,2,0,1.6740232680633764,0.721594636892324,2000.3124707027193,0.11292833691968966,0.006615499142680654,5.933060599342597,0.0902827322136966,0.4,0.2,False,none,32,0.5936161112882413,2027.1765270913043,4.794059080537316e-05,4.888255717346801,4.783150844756329,False,0.6185371093756918,0,0,False,5.318760365000344
72,2,0,1.473125639154881,0.9403006406699845,2000.6443402107345,0.7665651834442039,0.00862057139033668,5.448341438383886,0.05712435665212999,0.4,0.2,False,none,36,2.5689967475320525,2028.2399674753206,0.00019941504526510556,4.515845740451016,5.111437391423122,False,0.5712033988333525,0,1,False,5.232268932002626
74,2,0,1.2639674182972376,0.8395428907977205,2001.1671907232476,0.23358378731926335,0.007696835578262097,4.919583959687831,0.08079939767773109,0.4,0.2,False,none,42,0.5936161112882413,2027.1765270913043,4.7478292489744334e-05,4.631058300821599,4.540281928053257,False,0.6354205201659651,0,0,False,4.899757568997302
73,2,0,1.7283187569882619,0.7928400767969324,2001.2084618695526,0.6984684890757975,0.007268669388843631,6.060666027380017,0.06648282032726684,0.4,0.2,False,none,30,0.5936161112882413,2027.1765270913043,4.817743765606064e-05,4.924494188502299,4.726577541858153,False,0.6163619785135204,0,0,False,5.278826820998802
75,2,0,1.6753586407437087,0.9212767341322261,2000.6942911091337,0.7324724009319312,0.0084461623371694,5.936215391837063,0.06289414008552414,0.4,0.2,False,none,31,0.5936161112882413,2027.1765270913043,4.7532649098736e-05,4.827179621876599,4.66019213434719,False,0.6332807012735677,0,0,False,5.225384574998316
76,2,0,1.899897725466259,0.9443567076997837,2000.8150483069103,0.2070185902163676,0.008657756960442707,6.45542152388267,0.09289381627977959,0.4,0.2,False,none,27,1.9015604547059173,2027.4001015742163,0.00010311713029742542,5.658921946434878,5.796749900965876,False,0.5283736111233562,0,0,False,5.350877034001314
77,2,0,1.306242403959224,0.8149107073338212,2000.6327798242187,0.40710656848559995,0.007471010467796242,5.028675860834057,0.07688592662333091,0.4,0.2,False,none,40,0.5936161112882413,2027.1765270913043,4.70803232087702e-05,4.714858843136639,4.552251537978997,False,0.6266404829211063,0,0,False,5.316340301997116
78,2,0,1.3385905044450341,0.8177314846213476,2000.5715416350688,0.33780946013913765,0.007496871039332209,5.1113578112799445,0.07976240833625119,0.4,0.2,False,none,39,2.5689967475320525,2028.2399674753206,0.00019805723066501635,4.414467208794552,5.12013767970515,False,0.5642448476402018,0,1,False,5.389377928997419
79,2,0,1.7909492843998844,0.8159830251935392,2000.7200491021197,0.01966106818157919,0.007480841358325301,6.206212608069904,0.09293695956766287,0.4,0.2,False,none,30,0.5934581800408449,2027.172805601838,4.4150618856542145e-05,4.39660745136564,4.34354848547918,False,0.5265055948005151,0,0,False,5.654381213000306
80,2,0,1.8988832892956002,0.7659343429881933,2000.0167171815494,0.13962216950350845,0.0070220006224133895,6.45312343667336,0.09380998298526262,0.4,0.2,False,none,28,0.6336839514956811,2027.265271893481,0.00010202104095025089,4.905955324705517,5.025457764210109,False,0.5787206732956445,0,0,False,5.054722598000808
81,2,0,1.634968045882922,0.7476789200315525,2001.2758780811153,0.2973410169327625,0.006854636940999346,5.84041852964639,0.08622224837908231,0.4,0.2,False,none,33,0.5936161112882413,2027.1765270913043,4.778856574050305e-05,4.750579997737199,4.787834493649538,False,0.6332789296828109,0,0,False,5.06395937400157
82,2,0,1.8948540491450907,0.7516614524955839,2000.5483704524981,0.17288372130534904,0.00689114835440863,6.443991617568781,0.09324880506409292,0.4,0.2,False,none,28,0.5936161112882413,2027.1765270913043,4.760501889977675e-05,4.774216787095923,4.5922896178373245,False,0.6453487183112881,0,0,False,5.3129054679993715
83,2,0,1.9556706949862679,0.7022148862637112,2001.8487071678057,0.6668512988622773,0.006437827750580102,6.581147271210034,0.07183071214941274,0.4,0.2,False,none,26,0.5936161112882413,2027.1765270913043,4.780594253905868e-05,4.7956604043832085,4.723532180574441,False,0.6239337802758552,0,0,False,5.239161454999703
84,2,0,1.475046749974784,0.740256725027753,2000.2328150713593,0.7642912737658808,0.006786591085093447,5.4530772163987695,0.057130113475163,0.4,0.2,False,none,36,0.5936161112882413,2027.1765270913043,4.7675256127144294e-05,4.884483060770758,4.701530896700695,False,0.615463853433297,0,0,False,5.363651924999431
85,2,0,1.7562784059004632,0.9386524859277321,2000.1607977496835,0.3270647541834164,0.008605461291498733,6.125854797702726,0.08755258966802607,0.4,0.2,False,none,32,1.7558014288237334,2028.2653489028464,0.00013001259910960794,5.8197416285366765,5.772404838377888,False,0.4410127523203626,0,0,False,5.2498984950034355
86,2,0,1.5999532406377686,0.8770357881264597,2000.583199682791,0.44387395164963805,0.008040566278926797,5.7567316371080315,0.08064304248073656,0.4,0.2,False,none,33,1.7147532558989758,2028.2524583443835,0.0001739445256740968,4.261664432928992,5.335855501510824,False,0.6310770088649175,0,1,False,5.446637465000094
87,2,0,1.5284109470898046,0.8678097980582669,2000.787715018719,0.21929410724675377,0.007955983431070048,5.583817521328563,0.08623483221368575,0.4,0.2,False,none,36,0.5936161112882413,2027.1765270913043,4.761981408241134e-05,4.873703918636703,4.588792176159395,False,0.6048806264359109,0,0,False,5.109149808999064
88,2,0,1.3338279659695693,0.8753080371031506,2000.2300474907952,0.6234604351315836,0.008024726450262478,5.09922689399682,0.06672390422262295,0.4,0.2,False,none,40,0.5936161112882413,2027.1765270913043,4.822738088727796e-05,4.882285469323996,4.786250420666072,False,0.6101628694792017,0,0,False,5.310597345000133
89,2,0,1.4027243668641534,0.7693540592448582,2000.4373546459603,0.2899466133683893,0.00705335219961137,5.273342971561596,0.0822459505734738,0.4,0.2,False,none,38,0.7010817964576829,2027.0724233695587,7.938018592446028e-05,7.568744287477008,5.726114179357639,False,0.3102369447270489,0,0,False,5.288398889999371
